start_time,away_team,home_team,away_team_score,home_team_score
2016-12-04 00:30:00+00:00,ATLANTA HAWKS,TORONTO RAPTORS,84,128
2016-12-04 01:00:00+00:00,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,100,103
2016-12-04 01:30:00+00:00,CHICAGO BULLS,DALLAS MAVERICKS,82,107
2016-12-04 02:00:00+00:00,DENVER NUGGETS,UTAH JAZZ,98,105
2016-12-04 03:00:00+00:00,MIAMI HEAT,PORTLAND TRAIL BLAZERS,92,99
2016-12-04 03:30:00+00:00,PHOENIX SUNS,GOLDEN STATE WARRIORS,109,138
2016-12-04 23:00:00+00:00,ORLANDO MAGIC,DETROIT PISTONS,98,92
2016-12-05 00:00:00+00:00,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,92,101
2016-12-05 00:30:00+00:00,SACRAMENTO KINGS,NEW YORK KNICKS,98,106
2016-12-05 02:30:00+00:00,INDIANA PACERS,LOS ANGELES CLIPPERS,111,102
2016-12-06 00:00:00+00:00,DENVER NUGGETS,PHILADELPHIA 76ERS,106,98
2016-12-06 00:30:00+00:00,OKLAHOMA CITY THUNDER,ATLANTA HAWKS,102,99
2016-12-06 00:30:00+00:00,WASHINGTON WIZARDS,BROOKLYN NETS,118,113
2016-12-06 00:30:00+00:00,CLEVELAND CAVALIERS,TORONTO RAPTORS,116,112
2016-12-06 01:00:00+00:00,PORTLAND TRAIL BLAZERS,CHICAGO BULLS,112,110
2016-12-06 01:00:00+00:00,BOSTON CELTICS,HOUSTON ROCKETS,106,107
2016-12-06 01:00:00+00:00,SAN ANTONIO SPURS,MILWAUKEE BUCKS,97,96
2016-12-06 01:00:00+00:00,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,110,108
2016-12-06 01:30:00+00:00,CHARLOTTE HORNETS,DALLAS MAVERICKS,109,101
2016-12-06 03:30:00+00:00,INDIANA PACERS,GOLDEN STATE WARRIORS,106,142
2016-12-06 03:30:00+00:00,UTAH JAZZ,LOS ANGELES LAKERS,107,101
2016-12-07 00:00:00+00:00,ORLANDO MAGIC,WASHINGTON WIZARDS,124,116
2016-12-07 00:30:00+00:00,CHICAGO BULLS,DETROIT PISTONS,91,102
2016-12-07 00:30:00+00:00,NEW YORK KNICKS,MIAMI HEAT,114,103
2016-12-07 01:00:00+00:00,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,91,96
2016-12-07 01:00:00+00:00,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,105,91
2016-12-07 02:00:00+00:00,PHOENIX SUNS,UTAH JAZZ,105,112
2016-12-08 00:00:00+00:00,DETROIT PISTONS,CHARLOTTE HORNETS,77,87
2016-12-08 00:00:00+00:00,BOSTON CELTICS,ORLANDO MAGIC,117,87
2016-12-08 00:30:00+00:00,MIAMI HEAT,ATLANTA HAWKS,95,103
2016-12-08 00:30:00+00:00,DENVER NUGGETS,BROOKLYN NETS,111,116
2016-12-08 01:00:00+00:00,LOS ANGELES LAKERS,HOUSTON ROCKETS,95,134
2016-12-08 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,107,115
2016-12-08 01:00:00+00:00,CLEVELAND CAVALIERS,NEW YORK KNICKS,126,94
2016-12-08 01:30:00+00:00,SACRAMENTO KINGS,DALLAS MAVERICKS,120,89
2016-12-08 02:00:00+00:00,INDIANA PACERS,PHOENIX SUNS,109,94
2016-12-08 03:30:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,115,98
2016-12-09 00:00:00+00:00,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,110,124
2016-12-09 00:00:00+00:00,DENVER NUGGETS,WASHINGTON WIZARDS,85,92
2016-12-09 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,86,88
2016-12-09 01:00:00+00:00,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,99,88
2016-12-09 02:00:00+00:00,GOLDEN STATE WARRIORS,UTAH JAZZ,106,99
2016-12-09 02:30:00+00:00,SAN ANTONIO SPURS,CHICAGO BULLS,91,95
2016-12-10 00:00:00+00:00,ORLANDO MAGIC,CHARLOTTE HORNETS,88,109
2016-12-10 00:30:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,101,94
2016-12-10 00:30:00+00:00,MIAMI HEAT,CLEVELAND CAVALIERS,84,114
2016-12-10 01:00:00+00:00,ATLANTA HAWKS,MILWAUKEE BUCKS,114,110
2016-12-10 01:00:00+00:00,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,117,90
2016-12-10 01:00:00+00:00,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,102,99
2016-12-10 01:30:00+00:00,INDIANA PACERS,DALLAS MAVERICKS,103,111
2016-12-10 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,119,115
2016-12-10 03:30:00+00:00,NEW YORK KNICKS,SACRAMENTO KINGS,103,100
2016-12-11 00:00:00+00:00,PORTLAND TRAIL BLAZERS,INDIANA PACERS,111,118
2016-12-11 00:00:00+00:00,DENVER NUGGETS,ORLANDO MAGIC,121,113
2016-12-11 00:00:00+00:00,MILWAUKEE BUCKS,WASHINGTON WIZARDS,105,110
2016-12-11 00:30:00+00:00,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,105,116
2016-12-11 01:00:00+00:00,MIAMI HEAT,CHICAGO BULLS,100,105
2016-12-11 01:00:00+00:00,DALLAS MAVERICKS,HOUSTON ROCKETS,87,109
2016-12-11 01:00:00+00:00,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,89,110
2016-12-11 01:30:00+00:00,BROOKLYN NETS,SAN ANTONIO SPURS,101,130
2016-12-11 02:00:00+00:00,SACRAMENTO KINGS,UTAH JAZZ,84,104
2016-12-11 03:30:00+00:00,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,105,133
2016-12-11 23:00:00+00:00,PHILADELPHIA 76ERS,DETROIT PISTONS,97,79
2016-12-12 00:00:00+00:00,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,116,108
2016-12-12 00:00:00+00:00,BOSTON CELTICS,OKLAHOMA CITY THUNDER,96,99
2016-12-12 01:30:00+00:00,NEW ORLEANS PELICANS,PHOENIX SUNS,120,119
2016-12-12 02:30:00+00:00,NEW YORK KNICKS,LOS ANGELES LAKERS,118,112
2016-12-13 00:00:00+00:00,CHARLOTTE HORNETS,INDIANA PACERS,94,110
2016-12-13 00:30:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,101,112
2016-12-13 00:30:00+00:00,MILWAUKEE BUCKS,TORONTO RAPTORS,100,122
2016-12-13 01:00:00+00:00,BROOKLYN NETS,HOUSTON ROCKETS,118,122
2016-12-13 01:30:00+00:00,DENVER NUGGETS,DALLAS MAVERICKS,92,112
2016-12-13 03:30:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,120,121
2016-12-13 03:30:00+00:00,LOS ANGELES LAKERS,SACRAMENTO KINGS,92,116
2016-12-14 00:00:00+00:00,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,86,103
2016-12-14 00:30:00+00:00,ORLANDO MAGIC,ATLANTA HAWKS,131,120
2016-12-14 01:00:00+00:00,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,99,94
2016-12-14 01:00:00+00:00,GOLDEN STATE WARRIORS,NEW ORLEANS PELICANS,113,109
2016-12-14 02:00:00+00:00,NEW YORK KNICKS,PHOENIX SUNS,111,113
2016-12-14 03:30:00+00:00,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,95,114
2016-12-15 00:00:00+00:00,INDIANA PACERS,MIAMI HEAT,89,95
2016-12-15 00:00:00+00:00,LOS ANGELES CLIPPERS,ORLANDO MAGIC,113,108
2016-12-15 00:00:00+00:00,TORONTO RAPTORS,PHILADELPHIA 76ERS,123,114
2016-12-15 00:00:00+00:00,CHARLOTTE HORNETS,WASHINGTON WIZARDS,106,109
2016-12-15 00:30:00+00:00,LOS ANGELES LAKERS,BROOKLYN NETS,97,107
2016-12-15 01:00:00+00:00,SACRAMENTO KINGS,HOUSTON ROCKETS,98,132
2016-12-15 01:00:00+00:00,CLEVELAND CAVALIERS,MEMPHIS GRIZZLIES,85,93
2016-12-15 01:30:00+00:00,DETROIT PISTONS,DALLAS MAVERICKS,95,85
2016-12-15 02:00:00+00:00,OKLAHOMA CITY THUNDER,UTAH JAZZ,89,109
2016-12-15 02:30:00+00:00,BOSTON CELTICS,SAN ANTONIO SPURS,101,108
2016-12-16 01:00:00+00:00,CHICAGO BULLS,MILWAUKEE BUCKS,97,108
2016-12-16 01:00:00+00:00,INDIANA PACERS,NEW ORLEANS PELICANS,95,102
2016-12-16 02:00:00+00:00,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,120,132
2016-12-16 02:00:00+00:00,SAN ANTONIO SPURS,PHOENIX SUNS,107,92
2016-12-16 03:30:00+00:00,NEW YORK KNICKS,GOLDEN STATE WARRIORS,90,103
2016-12-17 00:00:00+00:00,BROOKLYN NETS,ORLANDO MAGIC,111,118
2016-12-17 00:00:00+00:00,DETROIT PISTONS,WASHINGTON WIZARDS,108,122
2016-12-17 00:30:00+00:00,CHARLOTTE HORNETS,BOSTON CELTICS,88,96
2016-12-17 00:30:00+00:00,ATLANTA HAWKS,TORONTO RAPTORS,125,121
2016-12-17 01:00:00+00:00,MILWAUKEE BUCKS,CHICAGO BULLS,95,69
2016-12-17 01:00:00+00:00,NEW ORLEANS PELICANS,HOUSTON ROCKETS,100,122
2016-12-17 01:00:00+00:00,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,96,92
2016-12-17 01:00:00+00:00,LOS ANGELES CLIPPERS,MIAMI HEAT,102,98
2016-12-17 01:00:00+00:00,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,100,89
2016-12-17 03:30:00+00:00,DALLAS MAVERICKS,UTAH JAZZ,100,103
2016-12-17 22:00:00+00:00,PHOENIX SUNS,OKLAHOMA CITY THUNDER,101,114
2016-12-18 00:00:00+00:00,INDIANA PACERS,DETROIT PISTONS,105,90
2016-12-18 00:30:00+00:00,CHARLOTTE HORNETS,ATLANTA HAWKS,107,99
2016-12-18 00:30:00+00:00,LOS ANGELES LAKERS,CLEVELAND CAVALIERS,108,119
2016-12-18 01:00:00+00:00,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,111,109
2016-12-18 02:00:00+00:00,NEW YORK KNICKS,DENVER NUGGETS,114,127
2016-12-18 03:30:00+00:00,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,90,135
2016-12-18 20:30:00+00:00,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,110,117
2016-12-18 21:00:00+00:00,SACRAMENTO KINGS,DALLAS MAVERICKS,79,99
2016-12-18 23:00:00+00:00,UTAH JAZZ,MEMPHIS GRIZZLIES,82,73
2016-12-18 23:00:00+00:00,BOSTON CELTICS,MIAMI HEAT,105,95
2016-12-18 23:00:00+00:00,TORONTO RAPTORS,ORLANDO MAGIC,109,79
2016-12-18 23:00:00+00:00,BROOKLYN NETS,PHILADELPHIA 76ERS,107,108
2016-12-19 00:00:00+00:00,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,100,113
2016-12-20 00:00:00+00:00,WASHINGTON WIZARDS,INDIANA PACERS,105,107
2016-12-20 01:00:00+00:00,DETROIT PISTONS,CHICAGO BULLS,82,113
2016-12-20 01:00:00+00:00,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,108,115
2016-12-20 01:00:00+00:00,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,110,108
2016-12-20 02:00:00+00:00,DALLAS MAVERICKS,DENVER NUGGETS,107,117
2016-12-21 00:00:00+00:00,LOS ANGELES LAKERS,CHARLOTTE HORNETS,113,117
2016-12-21 00:00:00+00:00,NEW ORLEANS PELICANS,PHILADELPHIA 76ERS,108,93
2016-12-21 00:30:00+00:00,ORLANDO MAGIC,MIAMI HEAT,136,130
2016-12-21 00:30:00+00:00,INDIANA PACERS,NEW YORK KNICKS,111,118
2016-12-21 00:30:00+00:00,BROOKLYN NETS,TORONTO RAPTORS,104,116
2016-12-21 01:00:00+00:00,SAN ANTONIO SPURS,HOUSTON ROCKETS,102,100
2016-12-21 01:00:00+00:00,BOSTON CELTICS,MEMPHIS GRIZZLIES,112,109
2016-12-21 01:00:00+00:00,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,114,108
2016-12-21 03:30:00+00:00,UTAH JAZZ,GOLDEN STATE WARRIORS,74,104
2016-12-21 03:30:00+00:00,DENVER NUGGETS,LOS ANGELES CLIPPERS,102,119
2016-12-21 03:30:00+00:00,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,121,126
2016-12-22 00:00:00+00:00,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,102,113
2016-12-22 00:30:00+00:00,MINNESOTA TIMBERWOLVES,ATLANTA HAWKS,92,84
2016-12-22 00:30:00+00:00,MEMPHIS GRIZZLIES,DETROIT PISTONS,98,86
2016-12-22 01:00:00+00:00,WASHINGTON WIZARDS,CHICAGO BULLS,107,97
2016-12-22 01:00:00+00:00,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,121,110
2016-12-22 02:00:00+00:00,HOUSTON ROCKETS,PHOENIX SUNS,125,111
2016-12-22 02:00:00+00:00,SACRAMENTO KINGS,UTAH JAZZ,94,93
2016-12-22 03:00:00+00:00,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,96,95
2016-12-23 00:00:00+00:00,BOSTON CELTICS,INDIANA PACERS,109,102
2016-12-23 00:30:00+00:00,GOLDEN STATE WARRIORS,BROOKLYN NETS,117,101
2016-12-23 00:30:00+00:00,ORLANDO MAGIC,NEW YORK KNICKS,95,106
2016-12-23 01:00:00+00:00,LOS ANGELES LAKERS,MIAMI HEAT,107,115
2016-12-23 03:30:00+00:00,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,101,106
2016-12-24 00:00:00+00:00,CHICAGO BULLS,CHARLOTTE HORNETS,91,103
2016-12-24 00:00:00+00:00,LOS ANGELES LAKERS,ORLANDO MAGIC,90,109
2016-12-24 00:30:00+00:00,OKLAHOMA CITY THUNDER,BOSTON CELTICS,117,112
2016-12-24 00:30:00+00:00,BROOKLYN NETS,CLEVELAND CAVALIERS,99,119
2016-12-24 00:30:00+00:00,GOLDEN STATE WARRIORS,DETROIT PISTONS,119,113
2016-12-24 01:00:00+00:00,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,109,115
2016-12-24 01:00:00+00:00,WASHINGTON WIZARDS,MILWAUKEE BUCKS,96,123
2016-12-24 01:00:00+00:00,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,109,105
2016-12-24 01:00:00+00:00,MIAMI HEAT,NEW ORLEANS PELICANS,87,91
2016-12-24 02:00:00+00:00,ATLANTA HAWKS,DENVER NUGGETS,109,108
2016-12-24 02:00:00+00:00,PHILADELPHIA 76ERS,PHOENIX SUNS,116,123
2016-12-24 02:00:00+00:00,TORONTO RAPTORS,UTAH JAZZ,104,98
2016-12-24 03:00:00+00:00,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,110,90
2016-12-24 03:30:00+00:00,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,90,88
2016-12-25 17:00:00+00:00,BOSTON CELTICS,NEW YORK KNICKS,119,114
2016-12-25 19:30:00+00:00,GOLDEN STATE WARRIORS,CLEVELAND CAVALIERS,108,109
2016-12-25 22:00:00+00:00,CHICAGO BULLS,SAN ANTONIO SPURS,100,119
2016-12-26 01:00:00+00:00,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,100,112
2016-12-26 03:30:00+00:00,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,102,111
2016-12-27 00:00:00+00:00,MEMPHIS GRIZZLIES,ORLANDO MAGIC,102,112
2016-12-27 00:00:00+00:00,MILWAUKEE BUCKS,WASHINGTON WIZARDS,102,107
2016-12-27 00:30:00+00:00,CHARLOTTE HORNETS,BROOKLYN NETS,118,120
2016-12-27 00:30:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,90,106
2016-12-27 01:00:00+00:00,INDIANA PACERS,CHICAGO BULLS,85,90
2016-12-27 01:00:00+00:00,PHOENIX SUNS,HOUSTON ROCKETS,115,131
2016-12-27 01:00:00+00:00,ATLANTA HAWKS,MINNESOTA TIMBERWOLVES,90,104
2016-12-27 01:00:00+00:00,DALLAS MAVERICKS,NEW ORLEANS PELICANS,104,111
2016-12-27 03:00:00+00:00,TORONTO RAPTORS,PORTLAND TRAIL BLAZERS,95,91
2016-12-27 03:30:00+00:00,DENVER NUGGETS,LOS ANGELES CLIPPERS,106,102
2016-12-27 03:30:00+00:00,PHILADELPHIA 76ERS,SACRAMENTO KINGS,100,102
2016-12-28 00:30:00+00:00,MEMPHIS GRIZZLIES,BOSTON CELTICS,103,113
2016-12-28 00:30:00+00:00,OKLAHOMA CITY THUNDER,MIAMI HEAT,106,94
2016-12-28 01:30:00+00:00,HOUSTON ROCKETS,DALLAS MAVERICKS,123,107
2016-12-28 03:30:00+00:00,UTAH JAZZ,LOS ANGELES LAKERS,102,100
2016-12-29 00:00:00+00:00,CHARLOTTE HORNETS,ORLANDO MAGIC,120,101
2016-12-29 00:00:00+00:00,INDIANA PACERS,WASHINGTON WIZARDS,105,111
2016-12-29 00:30:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,98,102
2016-12-29 00:30:00+00:00,MILWAUKEE BUCKS,DETROIT PISTONS,119,94
2016-12-29 01:00:00+00:00,BROOKLYN NETS,CHICAGO BULLS,99,101
2016-12-29 01:00:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,98,102
2016-12-29 01:30:00+00:00,PHOENIX SUNS,SAN ANTONIO SPURS,98,119
2016-12-29 02:00:00+00:00,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,103,105
2016-12-29 03:00:00+00:00,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,89,102
2016-12-29 03:30:00+00:00,TORONTO RAPTORS,GOLDEN STATE WARRIORS,111,121
2016-12-30 00:00:00+00:00,MIAMI HEAT,CHARLOTTE HORNETS,82,91
2016-12-30 01:00:00+00:00,BOSTON CELTICS,CLEVELAND CAVALIERS,118,124
2016-12-30 01:00:00+00:00,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,80,114
2016-12-30 02:00:00+00:00,TORONTO RAPTORS,PHOENIX SUNS,91,99
2016-12-30 02:00:00+00:00,PHILADELPHIA 76ERS,UTAH JAZZ,83,100
2016-12-30 03:30:00+00:00,DALLAS MAVERICKS,LOS ANGELES LAKERS,101,89
2016-12-30 21:00:00+00:00,CHICAGO BULLS,INDIANA PACERS,101,111
2016-12-31 00:00:00+00:00,BROOKLYN NETS,WASHINGTON WIZARDS,95,118
2016-12-31 00:30:00+00:00,MIAMI HEAT,BOSTON CELTICS,114,117
2016-12-31 01:00:00+00:00,DETROIT PISTONS,ATLANTA HAWKS,98,105
2016-12-31 01:00:00+00:00,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,116,140
2016-12-31 01:00:00+00:00,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,99,116
2016-12-31 01:00:00+00:00,NEW YORK KNICKS,NEW ORLEANS PELICANS,92,104
2016-12-31 01:30:00+00:00,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,94,110
2016-12-31 02:00:00+00:00,PHILADELPHIA 76ERS,DENVER NUGGETS,124,122
2016-12-31 03:30:00+00:00,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,99,108
2016-12-31 22:00:00+00:00,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,112,98
2017-01-01 00:00:00+00:00,MILWAUKEE BUCKS,CHICAGO BULLS,116,96
2017-01-01 00:00:00+00:00,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,121,109
2017-01-01 01:00:00+00:00,NEW YORK KNICKS,HOUSTON ROCKETS,122,129
2017-01-01 01:00:00+00:00,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,88,114
2017-01-01 01:00:00+00:00,PHOENIX SUNS,UTAH JAZZ,86,91
2017-01-01 23:00:00+00:00,SAN ANTONIO SPURS,ATLANTA HAWKS,112,114
2017-01-01 23:00:00+00:00,ORLANDO MAGIC,INDIANA PACERS,104,117
2017-01-01 23:00:00+00:00,DETROIT PISTONS,MIAMI HEAT,107,98
2017-01-02 00:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,95,89
2017-01-02 02:30:00+00:00,TORONTO RAPTORS,LOS ANGELES LAKERS,123,114
2017-01-03 00:00:00+00:00,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,82,90
2017-01-03 00:00:00+00:00,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,94,98
2017-01-03 00:30:00+00:00,UTAH JAZZ,BROOKLYN NETS,101,89
2017-01-03 00:30:00+00:00,ORLANDO MAGIC,NEW YORK KNICKS,115,103
2017-01-03 01:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,111,118
2017-01-03 01:00:00+00:00,WASHINGTON WIZARDS,HOUSTON ROCKETS,91,101
2017-01-03 03:30:00+00:00,DENVER NUGGETS,GOLDEN STATE WARRIORS,119,127
2017-01-03 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES CLIPPERS,98,109
2017-01-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,PHILADELPHIA 76ERS,91,93
2017-01-04 00:30:00+00:00,UTAH JAZZ,BOSTON CELTICS,104,115
2017-01-04 00:30:00+00:00,INDIANA PACERS,DETROIT PISTONS,121,116
2017-01-04 01:30:00+00:00,WASHINGTON WIZARDS,DALLAS MAVERICKS,105,113
2017-01-04 01:30:00+00:00,TORONTO RAPTORS,SAN ANTONIO SPURS,82,110
2017-01-04 02:00:00+00:00,SACRAMENTO KINGS,DENVER NUGGETS,120,113
2017-01-04 02:00:00+00:00,MIAMI HEAT,PHOENIX SUNS,90,99
2017-01-04 03:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,102,116
2017-01-05 00:00:00+00:00,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,112,123
2017-01-05 00:00:00+00:00,ATLANTA HAWKS,ORLANDO MAGIC,111,92
2017-01-05 00:30:00+00:00,MILWAUKEE BUCKS,NEW YORK KNICKS,105,104
2017-01-05 01:00:00+00:00,CHICAGO BULLS,CLEVELAND CAVALIERS,106,94
2017-01-05 03:30:00+00:00,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,117,125
2017-01-05 03:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,106,115
2017-01-05 03:30:00+00:00,MIAMI HEAT,SACRAMENTO KINGS,107,102
2017-01-06 00:00:00+00:00,BROOKLYN NETS,INDIANA PACERS,109,121
2017-01-06 00:30:00+00:00,CHARLOTTE HORNETS,DETROIT PISTONS,114,115
2017-01-06 00:30:00+00:00,UTAH JAZZ,TORONTO RAPTORS,93,101
2017-01-06 01:00:00+00:00,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,116,118
2017-01-06 01:00:00+00:00,ATLANTA HAWKS,NEW ORLEANS PELICANS,99,94
2017-01-06 01:30:00+00:00,PHOENIX SUNS,DALLAS MAVERICKS,102,95
2017-01-06 02:00:00+00:00,SAN ANTONIO SPURS,DENVER NUGGETS,127,99
2017-01-06 03:30:00+00:00,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,109,118
2017-01-07 00:00:00+00:00,HOUSTON ROCKETS,ORLANDO MAGIC,100,93
2017-01-07 00:00:00+00:00,MINNESOTA TIMBERWOLVES,WASHINGTON WIZARDS,105,112
2017-01-07 00:30:00+00:00,PHILADELPHIA 76ERS,BOSTON CELTICS,106,110
2017-01-07 00:30:00+00:00,CLEVELAND CAVALIERS,BROOKLYN NETS,116,108
2017-01-07 01:00:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,116,111
2017-01-07 03:30:00+00:00,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,128,119
2017-01-07 03:30:00+00:00,MIAMI HEAT,LOS ANGELES LAKERS,100,127
2017-01-07 03:30:00+00:00,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,106,98
2017-01-08 00:00:00+00:00,NEW YORK KNICKS,INDIANA PACERS,109,123
2017-01-08 00:30:00+00:00,NEW ORLEANS PELICANS,BOSTON CELTICS,108,117
2017-01-08 01:00:00+00:00,TORONTO RAPTORS,CHICAGO BULLS,118,123
2017-01-08 01:00:00+00:00,UTAH JAZZ,MINNESOTA TIMBERWOLVES,94,92
2017-01-08 01:00:00+00:00,DENVER NUGGETS,OKLAHOMA CITY THUNDER,106,121
2017-01-08 01:30:00+00:00,ATLANTA HAWKS,DALLAS MAVERICKS,97,82
2017-01-08 01:30:00+00:00,CHARLOTTE HORNETS,SAN ANTONIO SPURS,85,102
2017-01-08 17:00:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,105,95
2017-01-08 19:00:00+00:00,WASHINGTON WIZARDS,MILWAUKEE BUCKS,107,101
2017-01-08 20:30:00+00:00,MIAMI HEAT,LOS ANGELES CLIPPERS,86,98
2017-01-08 23:00:00+00:00,HOUSTON ROCKETS,TORONTO RAPTORS,129,122
2017-01-09 01:00:00+00:00,UTAH JAZZ,MEMPHIS GRIZZLIES,79,88
2017-01-09 01:30:00+00:00,CLEVELAND CAVALIERS,PHOENIX SUNS,120,116
2017-01-09 02:00:00+00:00,DETROIT PISTONS,PORTLAND TRAIL BLAZERS,125,124
2017-01-09 02:00:00+00:00,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,117,106
2017-01-09 02:30:00+00:00,ORLANDO MAGIC,LOS ANGELES LAKERS,95,111
2017-01-10 00:30:00+00:00,NEW ORLEANS PELICANS,NEW YORK KNICKS,110,96
2017-01-10 01:00:00+00:00,OKLAHOMA CITY THUNDER,CHICAGO BULLS,109,94
2017-01-10 01:00:00+00:00,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,92,101
2017-01-11 00:00:00+00:00,CHICAGO BULLS,WASHINGTON WIZARDS,99,101
2017-01-11 00:30:00+00:00,ATLANTA HAWKS,BROOKLYN NETS,117,97
2017-01-11 00:30:00+00:00,BOSTON CELTICS,TORONTO RAPTORS,106,114
2017-01-11 01:00:00+00:00,CHARLOTTE HORNETS,HOUSTON ROCKETS,114,121
2017-01-11 01:30:00+00:00,MILWAUKEE BUCKS,SAN ANTONIO SPURS,109,107
2017-01-11 02:00:00+00:00,CLEVELAND CAVALIERS,UTAH JAZZ,92,100
2017-01-11 03:30:00+00:00,MIAMI HEAT,GOLDEN STATE WARRIORS,95,107
2017-01-11 03:30:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,108,87
2017-01-11 03:30:00+00:00,DETROIT PISTONS,SACRAMENTO KINGS,94,100
2017-01-12 00:00:00+00:00,NEW YORK KNICKS,PHILADELPHIA 76ERS,97,98
2017-01-12 01:00:00+00:00,WASHINGTON WIZARDS,BOSTON CELTICS,108,117
2017-01-12 01:00:00+00:00,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,105,119
2017-01-12 01:00:00+00:00,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,95,103
2017-01-12 03:30:00+00:00,ORLANDO MAGIC,LOS ANGELES CLIPPERS,96,105
2017-01-12 03:30:00+00:00,CLEVELAND CAVALIERS,PORTLAND TRAIL BLAZERS,86,102
2017-01-12 20:00:00+00:00,INDIANA PACERS,DENVER NUGGETS,112,140
