start_time,away_team,home_team,away_team_score,home_team_score
2020-01-12 20:30:00+00:00,UTAH JAZZ,WASHINGTON WIZARDS,127,116
2020-01-12 23:00:00+00:00,ATLANTA HAWKS,BROOKLYN NETS,86,108
2020-01-12 23:00:00+00:00,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,102,122
2020-01-12 23:00:00+00:00,SAN ANTONIO SPURS,TORONTO RAPTORS,105,104
2020-01-13 01:00:00+00:00,LOS ANGELES CLIPPERS,DENVER NUGGETS,104,114
2020-01-13 01:00:00+00:00,CHARLOTTE HORNETS,PHOENIX SUNS,92,100
2020-01-14 00:00:00+00:00,NEW ORLEANS PELICANS,DETROIT PISTONS,117,110
2020-01-14 00:00:00+00:00,PHILADELPHIA 76ERS,INDIANA PACERS,95,101
2020-01-14 00:30:00+00:00,CHICAGO BULLS,BOSTON CELTICS,101,113
2020-01-14 01:00:00+00:00,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,117,104
2020-01-14 03:00:00+00:00,CHARLOTTE HORNETS,PORTLAND TRAIL BLAZERS,112,115
2020-01-14 03:00:00+00:00,ORLANDO MAGIC,SACRAMENTO KINGS,114,112
2020-01-14 03:30:00+00:00,CLEVELAND CAVALIERS,LOS ANGELES LAKERS,99,128
2020-01-15 00:30:00+00:00,PHOENIX SUNS,ATLANTA HAWKS,110,123
2020-01-15 00:30:00+00:00,UTAH JAZZ,BROOKLYN NETS,118,107
2020-01-15 01:00:00+00:00,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,110,121
2020-01-15 01:00:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,102,128
2020-01-15 03:30:00+00:00,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,124,97
2020-01-15 03:30:00+00:00,CLEVELAND CAVALIERS,LOS ANGELES CLIPPERS,103,128
2020-01-16 00:00:00+00:00,DETROIT PISTONS,BOSTON CELTICS,116,103
2020-01-16 00:00:00+00:00,BROOKLYN NETS,PHILADELPHIA 76ERS,106,117
2020-01-16 00:30:00+00:00,SAN ANTONIO SPURS,MIAMI HEAT,100,106
2020-01-16 01:00:00+00:00,WASHINGTON WIZARDS,CHICAGO BULLS,106,115
2020-01-16 01:00:00+00:00,INDIANA PACERS,MINNESOTA TIMBERWOLVES,104,99
2020-01-16 01:00:00+00:00,TORONTO RAPTORS,OKLAHOMA CITY THUNDER,130,121
2020-01-16 02:00:00+00:00,CHARLOTTE HORNETS,DENVER NUGGETS,86,100
2020-01-16 02:30:00+00:00,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,117,107
2020-01-16 03:00:00+00:00,DALLAS MAVERICKS,SACRAMENTO KINGS,127,123
2020-01-16 03:30:00+00:00,ORLANDO MAGIC,LOS ANGELES LAKERS,119,118
2020-01-17 00:30:00+00:00,PHOENIX SUNS,NEW YORK KNICKS,121,98
2020-01-17 01:00:00+00:00,BOSTON CELTICS,MILWAUKEE BUCKS,123,128
2020-01-17 01:00:00+00:00,UTAH JAZZ,NEW ORLEANS PELICANS,132,138
2020-01-17 03:30:00+00:00,DENVER NUGGETS,GOLDEN STATE WARRIORS,134,131
2020-01-17 03:30:00+00:00,ORLANDO MAGIC,LOS ANGELES CLIPPERS,95,122
2020-01-18 00:00:00+00:00,MINNESOTA TIMBERWOLVES,INDIANA PACERS,114,116
2020-01-18 00:00:00+00:00,CHICAGO BULLS,PHILADELPHIA 76ERS,89,100
2020-01-18 00:00:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,111,140
2020-01-18 01:00:00+00:00,CLEVELAND CAVALIERS,MEMPHIS GRIZZLIES,109,113
2020-01-18 01:00:00+00:00,MIAMI HEAT,OKLAHOMA CITY THUNDER,115,108
2020-01-18 01:30:00+00:00,ATLANTA HAWKS,SAN ANTONIO SPURS,121,120
2020-01-18 02:30:00+00:00,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,112,120
2020-01-18 20:30:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,133,130
2020-01-18 23:00:00+00:00,MILWAUKEE BUCKS,BROOKLYN NETS,117,97
2020-01-19 00:00:00+00:00,PHOENIX SUNS,BOSTON CELTICS,123,119
2020-01-19 00:30:00+00:00,DETROIT PISTONS,ATLANTA HAWKS,136,103
2020-01-19 00:30:00+00:00,PHILADELPHIA 76ERS,NEW YORK KNICKS,90,87
2020-01-19 01:00:00+00:00,CLEVELAND CAVALIERS,CHICAGO BULLS,116,118
2020-01-19 01:00:00+00:00,TORONTO RAPTORS,MINNESOTA TIMBERWOLVES,122,112
2020-01-19 01:30:00+00:00,ORLANDO MAGIC,GOLDEN STATE WARRIORS,95,109
2020-01-19 01:30:00+00:00,LOS ANGELES LAKERS,HOUSTON ROCKETS,124,115
2020-01-19 02:00:00+00:00,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,106,119
2020-01-19 02:00:00+00:00,SACRAMENTO KINGS,UTAH JAZZ,101,123
2020-01-19 20:00:00+00:00,MIAMI HEAT,SAN ANTONIO SPURS,102,107
2020-01-20 01:00:00+00:00,INDIANA PACERS,DENVER NUGGETS,115,107
2020-01-20 19:00:00+00:00,DETROIT PISTONS,WASHINGTON WIZARDS,100,106
2020-01-20 19:30:00+00:00,TORONTO RAPTORS,ATLANTA HAWKS,122,117
2020-01-20 20:00:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,117,111
2020-01-20 22:00:00+00:00,ORLANDO MAGIC,CHARLOTTE HORNETS,106,83
2020-01-20 22:00:00+00:00,NEW YORK KNICKS,CLEVELAND CAVALIERS,106,86
2020-01-20 22:00:00+00:00,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,112,107
2020-01-20 22:00:00+00:00,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,126,116
2020-01-20 22:00:00+00:00,SACRAMENTO KINGS,MIAMI HEAT,113,118
2020-01-20 22:00:00+00:00,CHICAGO BULLS,MILWAUKEE BUCKS,98,111
2020-01-21 00:30:00+00:00,LOS ANGELES LAKERS,BOSTON CELTICS,107,139
2020-01-21 01:00:00+00:00,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,107,100
2020-01-21 02:00:00+00:00,SAN ANTONIO SPURS,PHOENIX SUNS,120,118
2020-01-21 02:00:00+00:00,INDIANA PACERS,UTAH JAZZ,88,118
2020-01-21 03:00:00+00:00,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,124,129
2020-01-22 01:30:00+00:00,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,110,107
2020-01-23 00:00:00+00:00,SACRAMENTO KINGS,DETROIT PISTONS,106,127
2020-01-23 00:00:00+00:00,OKLAHOMA CITY THUNDER,ORLANDO MAGIC,120,114
2020-01-23 00:00:00+00:00,PHILADELPHIA 76ERS,TORONTO RAPTORS,95,107
2020-01-23 00:30:00+00:00,LOS ANGELES CLIPPERS,ATLANTA HAWKS,95,102
2020-01-23 00:30:00+00:00,MEMPHIS GRIZZLIES,BOSTON CELTICS,95,119
2020-01-23 00:30:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,129,134
2020-01-23 00:30:00+00:00,LOS ANGELES LAKERS,NEW YORK KNICKS,100,92
2020-01-23 01:00:00+00:00,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,110,117
2020-01-23 01:00:00+00:00,DENVER NUGGETS,HOUSTON ROCKETS,105,121
2020-01-23 02:00:00+00:00,INDIANA PACERS,PHOENIX SUNS,112,87
2020-01-23 02:30:00+00:00,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,121,117
2020-01-23 03:00:00+00:00,UTAH JAZZ,GOLDEN STATE WARRIORS,129,96
2020-01-24 00:00:00+00:00,WASHINGTON WIZARDS,CLEVELAND CAVALIERS,124,112
2020-01-24 01:00:00+00:00,LOS ANGELES LAKERS,BROOKLYN NETS,128,113
2020-01-24 03:30:00+00:00,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,133,125
2020-01-24 20:00:00+00:00,MILWAUKEE BUCKS,CHARLOTTE HORNETS,116,103
2020-01-25 00:00:00+00:00,MEMPHIS GRIZZLIES,DETROIT PISTONS,125,112
2020-01-25 00:00:00+00:00,BOSTON CELTICS,ORLANDO MAGIC,109,98
2020-01-25 00:30:00+00:00,TORONTO RAPTORS,NEW YORK KNICKS,118,112
2020-01-25 01:00:00+00:00,SACRAMENTO KINGS,CHICAGO BULLS,98,81
2020-01-25 01:00:00+00:00,LOS ANGELES CLIPPERS,MIAMI HEAT,122,117
2020-01-25 01:00:00+00:00,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,131,124
2020-01-25 01:00:00+00:00,DENVER NUGGETS,NEW ORLEANS PELICANS,113,106
2020-01-25 01:00:00+00:00,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,111,140
2020-01-25 01:30:00+00:00,PHOENIX SUNS,SAN ANTONIO SPURS,103,99
2020-01-25 03:30:00+00:00,INDIANA PACERS,GOLDEN STATE WARRIORS,129,118
2020-01-25 22:00:00+00:00,DALLAS MAVERICKS,UTAH JAZZ,107,112
2020-01-26 00:00:00+00:00,BROOKLYN NETS,DETROIT PISTONS,121,111
2020-01-26 01:00:00+00:00,CHICAGO BULLS,CLEVELAND CAVALIERS,118,106
2020-01-26 01:00:00+00:00,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,113,104
2020-01-26 01:30:00+00:00,LOS ANGELES LAKERS,PHILADELPHIA 76ERS,91,108
2020-01-26 20:30:00+00:00,HOUSTON ROCKETS,DENVER NUGGETS,110,117
2020-01-26 21:00:00+00:00,TORONTO RAPTORS,SAN ANTONIO SPURS,110,106
2020-01-26 23:00:00+00:00,WASHINGTON WIZARDS,ATLANTA HAWKS,133,152
2020-01-26 23:00:00+00:00,PHOENIX SUNS,MEMPHIS GRIZZLIES,109,114
2020-01-26 23:00:00+00:00,BOSTON CELTICS,NEW ORLEANS PELICANS,108,123
2020-01-26 23:00:00+00:00,BROOKLYN NETS,NEW YORK KNICKS,97,110
2020-01-26 23:00:00+00:00,LOS ANGELES CLIPPERS,ORLANDO MAGIC,112,97
2020-01-27 02:00:00+00:00,INDIANA PACERS,PORTLAND TRAIL BLAZERS,129,139
2020-01-28 00:00:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,115,100
2020-01-28 00:30:00+00:00,ORLANDO MAGIC,MIAMI HEAT,92,113
2020-01-28 01:00:00+00:00,SAN ANTONIO SPURS,CHICAGO BULLS,109,110
2020-01-28 01:00:00+00:00,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,133,129
2020-01-28 01:00:00+00:00,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,107,97
2020-01-28 02:00:00+00:00,HOUSTON ROCKETS,UTAH JAZZ,126,117
2020-01-29 00:00:00+00:00,NEW YORK KNICKS,CHARLOTTE HORNETS,92,97
2020-01-29 00:00:00+00:00,GOLDEN STATE WARRIORS,PHILADELPHIA 76ERS,104,115
2020-01-29 00:30:00+00:00,NEW ORLEANS PELICANS,CLEVELAND CAVALIERS,125,111
2020-01-29 00:30:00+00:00,ATLANTA HAWKS,TORONTO RAPTORS,114,130
2020-01-29 01:00:00+00:00,DENVER NUGGETS,MEMPHIS GRIZZLIES,96,104
2020-01-29 01:00:00+00:00,BOSTON CELTICS,MIAMI HEAT,109,101
2020-01-29 01:00:00+00:00,WASHINGTON WIZARDS,MILWAUKEE BUCKS,131,151
2020-01-29 01:30:00+00:00,PHOENIX SUNS,DALLAS MAVERICKS,133,104
2020-01-30 00:00:00+00:00,CHICAGO BULLS,INDIANA PACERS,106,115
2020-01-30 00:30:00+00:00,DETROIT PISTONS,BROOKLYN NETS,115,125
2020-01-30 00:30:00+00:00,MEMPHIS GRIZZLIES,NEW YORK KNICKS,127,106
2020-01-30 01:30:00+00:00,UTAH JAZZ,SAN ANTONIO SPURS,120,127
2020-01-30 03:00:00+00:00,HOUSTON ROCKETS,PORTLAND TRAIL BLAZERS,112,125
2020-01-30 03:00:00+00:00,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,120,100
2020-01-31 00:00:00+00:00,TORONTO RAPTORS,CLEVELAND CAVALIERS,115,109
2020-01-31 00:00:00+00:00,CHARLOTTE HORNETS,WASHINGTON WIZARDS,107,121
2020-01-31 00:30:00+00:00,PHILADELPHIA 76ERS,ATLANTA HAWKS,117,127
2020-01-31 01:00:00+00:00,GOLDEN STATE WARRIORS,BOSTON CELTICS,104,119
2020-01-31 03:30:00+00:00,UTAH JAZZ,DENVER NUGGETS,100,106
2020-01-31 03:30:00+00:00,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,124,103
2020-02-01 00:00:00+00:00,TORONTO RAPTORS,DETROIT PISTONS,105,92
2020-02-01 00:30:00+00:00,CHICAGO BULLS,BROOKLYN NETS,118,133
2020-02-01 00:30:00+00:00,DALLAS MAVERICKS,HOUSTON ROCKETS,121,128
2020-02-01 01:00:00+00:00,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,111,139
2020-02-01 02:00:00+00:00,DENVER NUGGETS,MILWAUKEE BUCKS,127,115
2020-02-01 02:00:00+00:00,OKLAHOMA CITY THUNDER,PHOENIX SUNS,111,107
2020-02-01 03:30:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,127,119
2020-02-01 20:30:00+00:00,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,106,118
2020-02-02 00:00:00+00:00,NEW YORK KNICKS,INDIANA PACERS,92,85
2020-02-02 00:00:00+00:00,MIAMI HEAT,ORLANDO MAGIC,102,89
2020-02-02 01:00:00+00:00,GOLDEN STATE WARRIORS,CLEVELAND CAVALIERS,131,112
2020-02-02 01:00:00+00:00,BROOKLYN NETS,WASHINGTON WIZARDS,107,113
2020-02-02 01:30:00+00:00,PHILADELPHIA 76ERS,BOSTON CELTICS,95,116
2020-02-02 01:30:00+00:00,ATLANTA HAWKS,DALLAS MAVERICKS,100,123
2020-02-02 02:00:00+00:00,CHARLOTTE HORNETS,SAN ANTONIO SPURS,90,114
2020-02-02 03:00:00+00:00,LOS ANGELES LAKERS,SACRAMENTO KINGS,129,113
2020-02-02 03:30:00+00:00,UTAH JAZZ,PORTLAND TRAIL BLAZERS,107,124
2020-02-02 17:30:00+00:00,DENVER NUGGETS,DETROIT PISTONS,123,128
2020-02-02 19:00:00+00:00,NEW ORLEANS PELICANS,HOUSTON ROCKETS,109,117
2020-02-02 19:00:00+00:00,PHOENIX SUNS,MILWAUKEE BUCKS,108,129
2020-02-02 20:00:00+00:00,CHICAGO BULLS,TORONTO RAPTORS,102,129
2020-02-04 00:00:00+00:00,ORLANDO MAGIC,CHARLOTTE HORNETS,112,100
2020-02-04 00:00:00+00:00,NEW YORK KNICKS,CLEVELAND CAVALIERS,139,134
2020-02-04 00:00:00+00:00,DALLAS MAVERICKS,INDIANA PACERS,112,103
2020-02-04 00:00:00+00:00,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,125,117
2020-02-04 00:30:00+00:00,BOSTON CELTICS,ATLANTA HAWKS,123,115
2020-02-04 00:30:00+00:00,PHOENIX SUNS,BROOKLYN NETS,97,119
2020-02-04 00:30:00+00:00,PHILADELPHIA 76ERS,MIAMI HEAT,106,137
2020-02-04 01:00:00+00:00,DETROIT PISTONS,MEMPHIS GRIZZLIES,82,96
2020-02-04 03:00:00+00:00,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,109,113
2020-02-04 03:30:00+00:00,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,105,108
2020-02-05 00:30:00+00:00,MILWAUKEE BUCKS,NEW ORLEANS PELICANS,120,108
2020-02-05 01:00:00+00:00,CHARLOTTE HORNETS,HOUSTON ROCKETS,110,125
2020-02-05 02:00:00+00:00,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,99,127
2020-02-05 03:00:00+00:00,SAN ANTONIO SPURS,LOS ANGELES LAKERS,102,129
2020-02-06 00:00:00+00:00,PHOENIX SUNS,DETROIT PISTONS,108,116
2020-02-06 00:30:00+00:00,ORLANDO MAGIC,BOSTON CELTICS,100,116
2020-02-06 00:30:00+00:00,GOLDEN STATE WARRIORS,BROOKLYN NETS,88,129
2020-02-06 00:30:00+00:00,INDIANA PACERS,TORONTO RAPTORS,118,119
2020-02-06 01:00:00+00:00,ATLANTA HAWKS,MINNESOTA TIMBERWOLVES,127,120
2020-02-06 01:00:00+00:00,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,103,109
2020-02-06 01:30:00+00:00,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,121,107
2020-02-06 02:00:00+00:00,DENVER NUGGETS,UTAH JAZZ,98,95
2020-02-06 03:00:00+00:00,MIAMI HEAT,LOS ANGELES CLIPPERS,111,128
2020-02-07 00:30:00+00:00,ORLANDO MAGIC,NEW YORK KNICKS,103,105
2020-02-07 01:00:00+00:00,NEW ORLEANS PELICANS,CHICAGO BULLS,125,119
2020-02-07 01:00:00+00:00,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,101,112
2020-02-07 03:00:00+00:00,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,117,125
2020-02-07 03:30:00+00:00,HOUSTON ROCKETS,LOS ANGELES LAKERS,121,111
2020-02-08 00:00:00+00:00,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,107,119
2020-02-08 00:00:00+00:00,DALLAS MAVERICKS,WASHINGTON WIZARDS,118,119
2020-02-08 00:30:00+00:00,ATLANTA HAWKS,BOSTON CELTICS,107,112
2020-02-08 01:00:00+00:00,TORONTO RAPTORS,INDIANA PACERS,115,106
2020-02-08 01:00:00+00:00,DETROIT PISTONS,OKLAHOMA CITY THUNDER,101,108
2020-02-08 02:00:00+00:00,HOUSTON ROCKETS,PHOENIX SUNS,91,127
2020-02-08 03:00:00+00:00,MIAMI HEAT,SACRAMENTO KINGS,97,105
2020-02-08 03:30:00+00:00,PORTLAND TRAIL BLAZERS,UTAH JAZZ,114,117
2020-02-08 22:00:00+00:00,MILWAUKEE BUCKS,ORLANDO MAGIC,111,95
2020-02-09 00:00:00+00:00,DALLAS MAVERICKS,CHARLOTTE HORNETS,116,100
2020-02-09 00:00:00+00:00,NEW YORK KNICKS,DETROIT PISTONS,95,92
2020-02-09 00:30:00+00:00,NEW ORLEANS PELICANS,INDIANA PACERS,124,117
2020-02-09 00:30:00+00:00,BROOKLYN NETS,TORONTO RAPTORS,118,119
2020-02-09 01:00:00+00:00,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,115,142
2020-02-09 01:30:00+00:00,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,125,120
2020-02-09 02:00:00+00:00,DENVER NUGGETS,PHOENIX SUNS,117,108
2020-02-09 03:00:00+00:00,SAN ANTONIO SPURS,SACRAMENTO KINGS,102,122
2020-02-09 20:30:00+00:00,BOSTON CELTICS,OKLAHOMA CITY THUNDER,112,111
2020-02-09 23:00:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,135,140
2020-02-09 23:00:00+00:00,CHICAGO BULLS,PHILADELPHIA 76ERS,111,118
2020-02-09 23:00:00+00:00,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,106,99
2020-02-10 00:00:00+00:00,UTAH JAZZ,HOUSTON ROCKETS,114,113
2020-02-10 00:30:00+00:00,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,133,92
2020-02-10 02:00:00+00:00,MIAMI HEAT,PORTLAND TRAIL BLAZERS,109,115
2020-02-11 00:00:00+00:00,CHARLOTTE HORNETS,DETROIT PISTONS,87,76
2020-02-11 00:00:00+00:00,BROOKLYN NETS,INDIANA PACERS,106,105
2020-02-11 00:00:00+00:00,ATLANTA HAWKS,ORLANDO MAGIC,126,135
2020-02-11 00:30:00+00:00,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,126,137
2020-02-11 01:00:00+00:00,SACRAMENTO KINGS,MILWAUKEE BUCKS,111,123
2020-02-11 01:30:00+00:00,UTAH JAZZ,DALLAS MAVERICKS,123,119
2020-02-11 02:00:00+00:00,SAN ANTONIO SPURS,DENVER NUGGETS,120,127
2020-02-11 03:30:00+00:00,MIAMI HEAT,GOLDEN STATE WARRIORS,113,101
2020-02-11 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,100,125
2020-02-12 00:00:00+00:00,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,103,110
2020-02-12 00:00:00+00:00,CHICAGO BULLS,WASHINGTON WIZARDS,114,126
2020-02-12 01:00:00+00:00,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,117,138
2020-02-12 01:00:00+00:00,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,114,106
2020-02-12 02:30:00+00:00,BOSTON CELTICS,HOUSTON ROCKETS,105,116
2020-02-13 00:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,105,127
2020-02-13 00:00:00+00:00,DETROIT PISTONS,ORLANDO MAGIC,112,116
2020-02-13 00:30:00+00:00,TORONTO RAPTORS,BROOKLYN NETS,91,101
2020-02-13 00:30:00+00:00,MILWAUKEE BUCKS,INDIANA PACERS,111,118
2020-02-13 00:30:00+00:00,WASHINGTON WIZARDS,NEW YORK KNICKS,114,96
2020-02-13 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,104,111
2020-02-13 01:00:00+00:00,CHARLOTTE HORNETS,MINNESOTA TIMBERWOLVES,115,108
2020-02-13 01:30:00+00:00,SACRAMENTO KINGS,DALLAS MAVERICKS,111,130
2020-02-13 02:00:00+00:00,GOLDEN STATE WARRIORS,PHOENIX SUNS,106,112
2020-02-13 02:00:00+00:00,MIAMI HEAT,UTAH JAZZ,101,116
2020-02-13 03:00:00+00:00,LOS ANGELES LAKERS,DENVER NUGGETS,120,116
2020-02-14 01:00:00+00:00,LOS ANGELES CLIPPERS,BOSTON CELTICS,133,141
2020-02-14 01:00:00+00:00,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,123,118
2020-02-21 00:00:00+00:00,MILWAUKEE BUCKS,DETROIT PISTONS,126,106
2020-02-21 00:30:00+00:00,MIAMI HEAT,ATLANTA HAWKS,124,129
2020-02-21 01:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,103,93
2020-02-21 01:00:00+00:00,BROOKLYN NETS,PHILADELPHIA 76ERS,104,112
2020-02-21 03:00:00+00:00,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,125,129
2020-02-21 03:30:00+00:00,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,135,105
2020-02-22 00:00:00+00:00,DALLAS MAVERICKS,ORLANDO MAGIC,122,106
2020-02-22 00:00:00+00:00,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,113,108
2020-02-22 00:30:00+00:00,INDIANA PACERS,NEW YORK KNICKS,106,98
2020-02-22 00:30:00+00:00,PHOENIX SUNS,TORONTO RAPTORS,101,118
2020-02-22 01:00:00+00:00,BOSTON CELTICS,MINNESOTA TIMBERWOLVES,127,117
2020-02-22 01:00:00+00:00,DENVER NUGGETS,OKLAHOMA CITY THUNDER,101,113
2020-02-22 02:00:00+00:00,SAN ANTONIO SPURS,UTAH JAZZ,113,104
2020-02-22 03:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,105,117
2020-02-22 03:30:00+00:00,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,128,115
2020-02-22 20:30:00+00:00,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,112,103
2020-02-23 00:00:00+00:00,BROOKLYN NETS,CHARLOTTE HORNETS,115,86
2020-02-23 00:30:00+00:00,DALLAS MAVERICKS,ATLANTA HAWKS,107,111
2020-02-23 01:00:00+00:00,PHOENIX SUNS,CHICAGO BULLS,112,104
2020-02-23 01:00:00+00:00,CLEVELAND CAVALIERS,MIAMI HEAT,105,124
2020-02-23 01:30:00+00:00,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,98,119
2020-02-23 02:00:00+00:00,HOUSTON ROCKETS,UTAH JAZZ,120,110
2020-02-23 20:30:00+00:00,BOSTON CELTICS,LOS ANGELES LAKERS,112,114
2020-02-23 23:00:00+00:00,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,116,128
2020-02-23 23:00:00+00:00,INDIANA PACERS,TORONTO RAPTORS,81,127
2020-02-24 00:00:00+00:00,WASHINGTON WIZARDS,CHICAGO BULLS,117,126
2020-02-24 00:00:00+00:00,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,103,131
2020-02-24 01:30:00+00:00,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,115,101
2020-02-24 02:00:00+00:00,DETROIT PISTONS,PORTLAND TRAIL BLAZERS,104,107
2020-02-25 00:00:00+00:00,MIAMI HEAT,CLEVELAND CAVALIERS,119,125
2020-02-25 00:00:00+00:00,ATLANTA HAWKS,PHILADELPHIA 76ERS,112,129
2020-02-25 00:00:00+00:00,MILWAUKEE BUCKS,WASHINGTON WIZARDS,137,134
2020-02-25 00:30:00+00:00,ORLANDO MAGIC,BROOKLYN NETS,115,113
2020-02-25 01:00:00+00:00,NEW YORK KNICKS,HOUSTON ROCKETS,112,123
2020-02-25 01:30:00+00:00,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,123,139
2020-02-25 02:00:00+00:00,PHOENIX SUNS,UTAH JAZZ,131,111
2020-02-25 03:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,97,124
2020-02-26 00:00:00+00:00,CHARLOTTE HORNETS,INDIANA PACERS,80,119
2020-02-26 00:30:00+00:00,MILWAUKEE BUCKS,TORONTO RAPTORS,108,97
2020-02-26 01:00:00+00:00,OKLAHOMA CITY THUNDER,CHICAGO BULLS,124,122
2020-02-26 02:00:00+00:00,DETROIT PISTONS,DENVER NUGGETS,98,115
2020-02-26 03:00:00+00:00,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,109,118
2020-02-26 03:00:00+00:00,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,118,106
2020-02-26 03:30:00+00:00,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,112,94
2020-02-27 00:00:00+00:00,NEW YORK KNICKS,CHARLOTTE HORNETS,101,107
2020-02-27 00:00:00+00:00,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,94,108
2020-02-27 00:00:00+00:00,BROOKLYN NETS,WASHINGTON WIZARDS,106,110
2020-02-27 00:30:00+00:00,ORLANDO MAGIC,ATLANTA HAWKS,130,120
2020-02-27 00:30:00+00:00,MINNESOTA TIMBERWOLVES,MIAMI HEAT,129,126
2020-02-27 01:00:00+00:00,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,112,140
2020-02-27 01:30:00+00:00,DALLAS MAVERICKS,SAN ANTONIO SPURS,109,103
2020-02-27 02:00:00+00:00,LOS ANGELES CLIPPERS,PHOENIX SUNS,102,92
2020-02-27 03:30:00+00:00,BOSTON CELTICS,UTAH JAZZ,114,103
2020-02-28 00:00:00+00:00,NEW YORK KNICKS,PHILADELPHIA 76ERS,106,115
2020-02-28 01:00:00+00:00,PORTLAND TRAIL BLAZERS,INDIANA PACERS,100,106
2020-02-28 01:00:00+00:00,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,108,112
2020-02-28 03:30:00+00:00,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,116,86
2020-02-29 00:00:00+00:00,MINNESOTA TIMBERWOLVES,ORLANDO MAGIC,125,136
2020-02-29 00:30:00+00:00,BROOKLYN NETS,ATLANTA HAWKS,118,141
2020-02-29 00:30:00+00:00,CHARLOTTE HORNETS,TORONTO RAPTORS,99,96
